# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean halo velocity (km/s) for group of halos of the same size n_p, where n_p is number of particles in halo. This is the root-mean-square halo velocity",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3] ,https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4],https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5] ,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
#Ref. [6] Eq. (7)(8) Fig. 5 6 7 ,https://doi.org/10.48550/ARXIV.2203.05606,,,,,Origin or MOND acceleration,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
1,149.7704333,204.7531442,251.6232339,289.4504181,316.3615165,351.7566052,402.2903193,429.361826,462.6039994,482.1649723
2,0,223.842578,271.1947773,307.3566089,333.0349803,367.1776279,416.1341264,442.5255223,473.5847508,492.2510017
3,0,239.7849223,277.2696057,313.2240332,338.5762375,371.7824381,419.889741,445.6425347,478.1441306,497.0229637
4,0,238.6155304,277.7825174,313.8103152,337.5903541,371.4865212,419.7969931,445.15178,476.016571,495.7045219
5,0,236.4965063,279.2367009,313.3284416,337.494947,372.6590671,418.7385584,444.2323338,475.6120189,494.8557035
6,0,230.268131,273.7288219,311.8895507,337.9465807,370.330472,418.8543254,443.3682268,473.379822,491.20305
7,0,258.8405757,274.3470774,311.5175976,335.7763395,369.6811666,416.3628361,441.2672003,472.2973086,491.4181223
8,0,248.5850782,274.7280721,308.4091402,333.4656036,367.5891237,413.3661534,439.068248,469.2441165,486.4451664
9,0,354.7030082,271.0655664,309.9756491,334.4814133,365.1085563,413.1093069,438.4548314,469.7206288,488.4860449
10,0,265.7668531,275.0772008,304.9121707,334.8017655,365.0826637,411.0878425,434.4203564,469.7258129,486.2660383
11,0,306.0225316,266.2585178,309.2366662,331.376073,365.1679802,410.612887,438.2646975,462.177496,480.0365496
12,0,93.2917867,270.4322363,307.7297692,333.882189,360.6046766,408.6458296,435.1740651,467.6815478,481.5738192
13,0,0,249.1846589,304.8819594,328.0645338,361.9314713,410.3142993,431.4528226,463.7216914,477.3101615
14,0,180.218801,287.3292922,304.9524723,329.3001728,360.1429713,407.645644,431.1844261,464.097787,476.9076287
15,0,230.9742014,263.2190502,301.1894312,328.6169789,363.7897304,408.4952279,426.4014731,459.7998433,475.6802313
16,0,99.95437308,272.2230067,303.1007848,329.8370048,365.7454688,403.9298527,430.6480813,462.2060638,477.9266323
17,0,0,275.7959941,294.6760276,326.1933904,360.9531787,408.7178101,425.6242036,458.5158032,480.4802629
18,0,0,257.1776207,295.7803667,328.604399,353.9501299,402.4390656,428.7206386,457.7478975,476.7770844
19,0,0,269.4566906,300.8857852,329.3428606,360.6305465,403.8919797,428.61817,456.4528374,476.0146341
20,0,0,265.6711751,299.3352959,331.6307331,357.3950524,405.9000557,424.6210556,462.6194931,474.5166594
21,0,0,248.7752207,294.6589855,322.994869,363.5935821,404.9445761,428.836582,452.7998022,478.6453481
22,0,0,271.6469926,295.6399454,320.6729598,359.2254144,397.8160746,433.9882184,454.9277925,474.1279443
23,0,0,258.7478382,307.1490874,320.8154997,355.7813483,402.65803,427.8991832,451.6921742,472.6237099
24,0,0,268.1218432,282.6290913,323.5730385,365.2645481,397.8430145,423.3808052,462.2341785,472.600556
25,0,0,271.6937277,299.1980959,324.1026215,358.4583767,403.9260716,422.8450336,455.8465169,472.5363351
26,0,0,263.6912316,302.9718627,317.1358035,367.2333014,398.7432233,414.8263383,448.12509,469.8353798
27,0,0,272.669258,302.0378527,319.6365816,366.9690511,404.6698595,419.7257543,452.661171,473.8950789
28,0,0,246.4110768,318.0296848,322.2853346,358.373473,409.9474688,419.5751957,450.1706304,459.124979
29,0,0,257.207806,281.4564903,314.2477642,358.0819023,397.2504043,423.2439754,461.0042897,466.3194583
30,0,0,319.2372169,290.1586474,318.420258,356.7023756,399.4005412,426.9952874,451.1606237,469.406264
31,0,0,254.109631,282.315033,320.5194725,349.3914023,403.5253612,422.8159263,454.8580889,462.6775507
32,0,0,252.602189,291.5876688,326.9228765,350.1394413,407.1287481,419.5913577,450.2878032,475.3223524
33,0,0,304.4215579,299.626351,307.0401807,351.6642742,396.8710782,432.3738607,449.5719863,459.7493377
34,0,0,214.0964358,293.8355453,313.3972699,344.6819148,387.1321218,417.8791739,439.133136,475.0224228
35,0,0,218.0802078,294.7479496,318.5550423,350.9399498,390.5044404,424.7472313,449.6044764,463.080469
36,0,0,237.997099,307.2847933,321.8702511,359.080268,400.3181373,422.4658549,452.8054396,463.1395924
37,0,0,287.2428536,307.2145317,317.123037,358.9949625,400.2503558,425.5333923,454.782206,463.0775905
38,0,0,344.2943586,283.9795497,319.9684368,342.4859103,391.0157243,424.2841646,453.343535,447.6446633
39,0,0,221.4152521,273.8557747,328.4061556,352.313057,401.9631599,425.3997516,450.988946,473.1061018
40,0,0,438.5277229,313.979321,319.3324154,337.4731937,398.7069358,432.1725055,455.4155463,479.5300209
41,0,0,406.6406648,269.9221096,328.2932363,349.5403256,382.2630871,411.9043919,464.3615561,483.7630198
42,0,0,225.3839816,285.6533226,323.8236589,345.1630412,404.4797196,429.3634155,436.9161296,443.9988482
43,0,0,300.8413167,276.2808024,328.2298301,365.5130632,401.6528074,418.2397565,456.9512129,470.2861343
44,0,0,209.5153205,295.5410233,321.852968,343.2111413,400.1876458,411.0870313,447.6879612,474.2523038
45,0,0,397.4955515,259.8915362,323.8683499,355.4593314,398.5801953,412.1326539,462.8276317,474.1324562
46,0,0,289.4557226,293.2923002,307.9683156,349.4712442,394.320839,434.7144546,449.4718174,460.9521808
47,0,0,203.2810441,315.4035968,331.3351309,344.8385921,387.7411021,415.1367731,468.8164145,476.5444889
48,0,0,0,301.4008243,302.6408817,355.3823759,401.6384983,429.2245816,452.3775866,463.642228
49,0,0,376.3172472,293.0729673,318.3354332,343.499554,397.2435607,419.7278721,445.5615006,462.8208744
50,0,0,0,278.4962841,314.737966,346.439593,386.4807718,424.2847068,456.7687483,465.3267304
51,0,0,275.3489996,304.8089615,320.8735488,363.6028136,407.0604261,419.0790799,443.8451568,479.7019601
52,0,0,231.5392434,297.0699566,331.4344013,344.0956618,404.3312634,412.8479427,449.0123953,455.8935376
53,0,0,0,287.3882876,318.7584035,357.2676928,399.0708965,429.6021056,455.5120191,465.0455906
54,0,0,161.9557274,305.9992759,319.9477912,352.8424952,400.7209041,428.265855,426.3501907,455.7784289
55,0,0,158.0207916,310.8363013,325.2367832,343.0368034,407.403466,397.569996,435.8243411,472.434435
56,0,0,387.7156962,278.2413344,309.9156208,337.3997313,401.9293661,424.270354,448.5725164,461.2823979
57,0,0,0,363.0117592,256.8398685,354.5841101,393.9628341,421.3224489,466.2053537,467.2484239
58,0,0,212.011742,277.0570631,316.4172544,331.4265375,394.1514051,414.133964,467.6840664,470.7606493
59,0,0,386.7412153,240.6215994,336.3487968,369.7649088,426.5557751,421.5382158,444.4354531,484.6992195
60,0,0,0,314.7878152,325.5332046,339.1598001,416.1219646,432.4712077,443.2211383,483.7833356
61,0,0,0,246.2511577,304.9063128,325.993496,388.0880898,427.0482707,445.4994511,477.7936799
62,0,0,170.8425832,185.3613816,282.4571933,338.1647004,389.6247569,400.6035539,442.144281,474.9918106
