# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean total halo particle velocity (km/s) for group of halos of the same size n_p, where n_p is number of particles in halo. This is the root-mean-square total particle velocity",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3] ,https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4],https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5] ,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
#Ref. [6] Eqs. (7)(8) Fig. 5 6 7,https://doi.org/10.48550/ARXIV.2203.05606,,,,,Origin or MOND acceleration,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
1,149.7704333,204.7531444,251.6232394,289.4504638,316.3616045,351.7568352,402.2909918,429.3629191,462.6051207,482.1661348
2,0,275.1300736,292.0822163,312.8998144,329.791262,355.6379289,394.9904962,417.1754403,444.0548996,460.6582843
3,0,329.0520883,324.5496832,338.979821,353.1436948,375.234866,411.6513338,433.1468502,460.9620873,477.5754969
4,0,357.8449651,346.6355177,356.149071,367.0401388,386.8405265,420.978268,441.2522341,466.8932477,484.6688998
5,0,382.6243385,366.9814495,371.2652305,379.8327901,398.0133356,427.5108698,446.9606046,472.5670454,488.8526262
6,0,404.8918437,379.650882,383.7636026,391.5758132,405.6108149,434.8391828,451.9761511,475.5352741,491.0993731
7,0,424.8831277,393.2482857,395.1041457,400.554404,412.7088327,438.709939,455.3537152,478.7600918,494.8046111
8,0,446.7232117,406.8163266,404.0902739,408.597001,419.5919767,441.6651063,458.2266207,480.2385301,493.7610488
9,0,521.3290743,417.3099837,415.6213895,418.023818,424.5256883,447.4802121,462.0362011,482.7858378,499.5458955
10,0,474.5781913,432.2641518,421.6005916,426.3628993,431.8035675,450.7753363,463.9669237,488.1928035,499.5891378
11,0,527.0057444,437.6052759,433.4891407,431.5836084,437.51278,454.6280442,470.6625275,484.7985,496.6026376
12,0,451.0632732,449.5901459,441.9633713,442.3807676,441.399561,458.2948467,471.6690367,491.7379542,500.5196598
13,0,0,452.511766,449.6871619,444.6873338,448.1553703,463.4937232,472.3555287,491.2690562,499.8623547
14,0,494.9415777,478.2264445,456.7122516,453.6180599,452.1443899,466.354755,477.200191,496.191403,503.6730466
15,0,547.6436784,477.1515342,461.6771438,459.1976212,461.3741123,471.6429566,476.427241,494.9196906,504.7747202
16,0,497.5490436,495.2818436,469.233535,466.9015217,467.99302,472.0966649,483.8835602,500.7304093,509.08247
17,0,0,494.5466864,474.5177926,472.4495463,470.6111937,479.1279579,483.7962924,501.4999491,513.1370263
18,0,0,499.975562,484.499121,477.683618,470.2829549,480.8158709,490.3748509,503.1354727,513.0187469
19,0,0,508.3391241,492.6038645,486.4792875,481.248208,485.3492986,493.2747115,505.2252157,514.4686462
20,0,0,520.3690128,497.6462676,492.7969937,483.4930445,489.577425,494.1575622,511.2332469,518.5062272
21,0,0,522.9064504,503.9400829,494.4465316,490.9080956,492.5471737,500.8105916,508.5325116,522.8367379
22,0,0,541.4098394,511.0653577,496.8501792,495.871858,492.1265261,507.6990841,513.6487875,522.7892739
23,0,0,557.6214735,521.2654556,504.5496994,495.8566388,499.1251859,506.332272,511.2096143,522.1225423
24,0,0,550.3605339,514.7069798,511.3196842,508.0433431,499.1807729,506.1522205,522.637903,525.9752973
25,0,0,557.654084,523.7851916,515.7352486,508.1631646,508.5893671,507.2700808,520.1199268,528.0022954
26,0,0,567.0482438,537.5742959,518.3358451,517.7953675,508.2906302,506.6061512,516.4210776,530.4272603
27,0,0,563.7290019,545.7143069,524.6595968,522.970022,513.9393128,513.4270876,525.9279821,532.78485
28,0,0,576.8145882,556.3844134,532.7878578,520.512638,521.6161787,516.222537,524.8260777,525.2562337
29,0,0,587.4906722,541.7007895,531.6535594,524.5776702,517.2170965,521.0494655,536.1444066,534.0486943
30,0,0,627.7179991,554.7802965,538.5543928,528.8015284,523.5164048,526.8941642,531.7986357,539.5177986
31,0,0,575.0399674,557.5110452,540.7663457,529.2687317,527.5141977,528.6533263,536.3745369,536.7931233
32,0,0,630.3774472,570.4852493,552.6616698,529.7690017,534.8565758,529.1737615,536.0635808,547.8856259
33,0,0,636.2547302,568.1494952,549.7062151,536.6265818,531.0911756,538.4246661,540.5707602,537.1739748
34,0,0,595.4191284,572.9729241,557.5075827,536.1156895,524.8189942,532.5074003,533.1360569,552.7140753
35,0,0,639.3469026,584.0458515,561.2934717,544.8136599,534.8656513,540.7085404,542.1408392,544.8961521
36,0,0,641.6297167,593.1587173,569.8373846,556.8945497,542.3577329,539.8882543,545.7129492,546.1507994
37,0,0,646.0766991,597.4400565,566.4517455,555.5639915,546.7813619,546.3580634,550.3925612,550.7545285
38,0,0,638.6422079,600.8949068,573.7394632,552.29043,542.7826159,546.3009835,554.5111564,541.2426614
39,0,0,604.1674028,590.3060591,583.1663234,562.1266107,552.1457958,553.3196574,553.1950842,560.694871
40,0,0,731.6166532,614.168011,585.6774672,557.1463961,552.8120245,559.7554724,558.8907338,568.2639045
41,0,0,689.964216,600.0257548,594.3939455,565.1368142,545.3013851,549.292341,567.2394852,575.3954502
42,0,0,668.8946908,609.5747598,599.9264663,567.5125265,561.9354606,562.6006662,552.5589124,549.6926595
43,0,0,739.74201,618.2548553,610.033006,581.0335127,564.4604394,557.0410404,568.2668545,568.042585
44,0,0,669.5088587,637.0651197,598.8479293,575.0190838,560.7956978,554.7505422,564.4222139,571.4757742
45,0,0,777.4180455,618.5288053,607.6482968,583.4408544,567.2854519,559.3942656,571.314426,575.3594072
46,0,0,674.860086,628.7418407,603.2634236,585.6819948,567.2922631,576.7830529,570.9146882,571.1828054
47,0,0,608.4168634,653.5036881,613.2095442,585.1085901,565.9948814,568.3707224,580.2982973,580.3549035
48,0,0,0,644.8392689,602.9631919,592.095683,576.6264529,577.3467638,575.8646543,575.0945556
49,0,0,714.4594722,667.9483698,618.890503,592.605125,573.6833605,578.0217544,568.2694576,573.7383237
50,0,0,0,643.1747602,629.26046,600.3007642,574.3672441,577.9525477,580.4356633,578.6452475
51,0,0,713.8991841,663.1070709,628.034395,604.2122666,589.74156,576.8927275,575.2873408,588.3358443
52,0,0,661.4760377,685.9139272,642.8219893,604.4706081,591.3384778,576.3019204,580.3277091,576.7450391
53,0,0,0,658.6382358,629.8776528,612.0708906,588.8723774,588.7731322,587.0906537,583.7909914
54,0,0,680.8927669,670.5762374,638.512942,612.7537718,590.4118034,594.0641577,569.8968448,582.0697016
55,0,0,761.9401198,661.6393204,634.7587347,605.9016957,600.3196575,574.6025938,581.292694,593.7968473
56,0,0,857.8750379,695.2001949,647.9541373,615.2233613,599.5345053,591.6900145,588.9141604,583.6109328
57,0,0,0,693.5892633,632.4663572,613.0425952,595.3494147,590.8745165,601.1549603,596.200057
58,0,0,566.148278,664.2171354,664.2465272,617.7174275,596.8947527,589.9336061,603.6709963,599.4688036
59,0,0,761.7578944,641.1900516,655.3563069,640.181748,616.384213,595.3080088,594.1930678,610.3202785
60,0,0,0,698.631701,656.4565842,619.4579789,614.5453379,602.9788436,593.0785479,607.3365341
61,0,0,0,655.1933172,665.8513283,608.521949,605.032704,608.3442691,595.672367,607.7804854
62,0,0,790.3165342,683.2003507,656.6343941,625.9634699,607.0232182,591.4211551,592.9880392,605.6371702
63,0,0,0,692.8263714,656.9784636,636.7362174,623.1332354,585.7353593,593.3574907,604.0884512
64,0,0,585.6253409,712.6971335,647.1534941,628.3326855,616.7779023,609.942414,607.1675123,594.4677186
65,0,0,0,729.4430414,682.5178508,643.7914862,620.3420091,610.160208,609.1760748,610.6951816
66,0,0,0,730.0941999,684.0262225,640.8648245,607.9862513,620.8648801,608.5890502,608.3339198
67,0,0,0,732.2013895,683.6382239,656.8061791,613.5339474,606.8031462,616.1739214,590.8116113
