# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean halo partical log-density \yita for group of halos of the same size n_p, where n_p is number of particles in halo. ",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3] ,https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4],https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5] ,https://doi.org/10.48550/ARXIV.2202.06515,,,,,Density&velocity distributions,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
1,0.028592368,0.081330472,0.117450541,0.096827863,0.058646617,-0.008062974,-0.082940189,-0.110699383,-0.127917433,-0.130398713
2,0,1.331848123,1.397574885,1.342235987,1.282705093,1.21393173,1.140721239,1.112822986,1.086357268,1.082216122
3,0,2.1603559,2.172923167,2.092035471,2.020001775,1.950789405,1.896123859,1.881514093,1.873050997,1.872956304
4,0,2.556275073,2.588283668,2.516927689,2.459200731,2.403801899,2.373876935,2.370718244,2.37590684,2.381812838
5,0,2.890539783,2.928521638,2.855665428,2.801819609,2.764535237,2.751560365,2.759461092,2.778082576,2.78636778
6,0,3.189402849,3.165789387,3.127240431,3.088390794,3.053086345,3.053312477,3.071537141,3.089334594,3.116595733
7,0,3.314229021,3.332727916,3.327050965,3.304162284,3.290926693,3.303531252,3.325691602,3.366882991,3.386693613
8,0,3.498206938,3.517622014,3.508874268,3.490902721,3.473902425,3.511897725,3.534510885,3.582007286,3.619395929
9,0,3.645916382,3.659251217,3.648785681,3.642370928,3.647839615,3.681963843,3.716898023,3.77417586,3.807061865
10,0,3.778011775,3.794636383,3.767495285,3.780849368,3.783578755,3.840677493,3.885438963,3.940959435,3.98629733
11,0,3.903671053,3.847385237,3.891237607,3.894525061,3.911570086,3.967713583,4.030726418,4.090462802,4.133791579
12,0,3.945266566,3.957810854,3.99026221,4.019486659,4.02876609,4.104770296,4.147896476,4.224889123,4.266669983
13,0,0,4.062984919,4.107772304,4.101673691,4.115860302,4.204118096,4.258332394,4.33316225,4.391250092
14,0,4.121139623,4.140317383,4.170885139,4.179861845,4.205487445,4.310474649,4.363404705,4.464278416,4.500050464
15,0,4.27081175,4.173724682,4.242951497,4.260313592,4.312415353,4.402002934,4.459598328,4.548661334,4.610680458
16,0,4.337354637,4.27850165,4.281622032,4.336544591,4.393626574,4.459663731,4.539843345,4.623285495,4.681953344
17,0,0,4.270917999,4.377595917,4.402419168,4.442479042,4.548920755,4.621239611,4.723856684,4.776134791
18,0,0,4.361444748,4.480891671,4.467512761,4.503420795,4.604355149,4.68127122,4.800479431,4.844483471
19,0,0,4.288815009,4.491987023,4.532371627,4.566384271,4.678449497,4.761034242,4.856758374,4.907386389
20,0,0,4.461457429,4.530772708,4.556088352,4.620562933,4.728251702,4.810059979,4.902575946,4.982362073
21,0,0,4.511819003,4.589210679,4.623483976,4.680378032,4.7824434,4.876601122,4.988196314,5.035413571
22,0,0,4.517250717,4.651304539,4.654239009,4.727748623,4.849587793,4.932190213,5.016269176,5.100782033
23,0,0,4.728464343,4.675158918,4.723134609,4.770739594,4.875290442,4.971371418,5.079012262,5.153909556
24,0,0,4.526440033,4.677035194,4.75418834,4.809684848,4.919210849,5.031676727,5.127750203,5.193671517
25,0,0,4.574659588,4.671818585,4.783954118,4.840900945,5.011559246,5.021121607,5.153973066,5.239978376
26,0,0,4.652934529,4.791337715,4.821556473,4.886302505,5.011237648,5.071625372,5.207075555,5.286109064
27,0,0,4.629883883,4.80638043,4.83605822,4.92824988,5.044173931,5.138754304,5.245999778,5.328859794
28,0,0,4.741562811,4.816523271,4.901329893,4.949313989,5.069117737,5.170374064,5.274867347,5.344396415
29,0,0,4.766606456,4.848746519,4.908353572,4.974724558,5.125007046,5.197993754,5.329109403,5.402743813
30,0,0,4.971647568,4.893119104,4.936663412,5.018411854,5.148260853,5.211239999,5.353384112,5.417183409
31,0,0,4.695097525,4.92243129,4.933662603,5.053065658,5.166466896,5.25909269,5.395511901,5.453940039
32,0,0,5.048771448,4.921333152,4.981206195,5.050924847,5.223665088,5.285917503,5.402872398,5.528157426
