# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean halo angular velocity \omega_h (km/s /(Mpc/h)) for group of halos of the same size n_p, where n_p is number of particles in halo.",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
"#Ref. [3]  Eq. (64), Fig. 15",https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4] ,https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5]   Table 3,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
1,0,0,0,0,0,0,0,0,0,0
2,0,13766.6059,8156.488439,5656.985567,4350.256374,3463.097105,2534.333419,2200.294459,1941.158282,1807.163425
3,0,7717.935582,4908.725926,3440.436377,2709.357761,2131.42218,1578.257328,1401.263851,1225.448545,1143.643104
4,0,5176.658317,3595.088346,2616.561982,2120.789279,1678.698467,1259.418881,1111.672372,971.9086287,912.105508
5,0,3678.964369,2963.256715,2234.44207,1839.832981,1451.700871,1088.060539,954.6283855,834.1656184,778.6353428
6,0,3801.253511,2554.607054,1977.666878,1642.430207,1310.070078,973.4981083,856.2185118,740.3368082,688.4509574
7,0,2700.400844,2253.931424,1793.293255,1499.470231,1191.124863,890.0903236,773.3167708,672.4993969,625.0746007
8,0,2848.742602,2061.22312,1656.897105,1401.751685,1107.121179,830.2915822,729.3074621,624.0438855,577.6805126
9,0,1656.115406,1956.322222,1561.587156,1314.0323,1038.336065,779.7718416,684.5133664,580.3828457,541.1308287
10,0,1734.871473,1875.027661,1455.318322,1257.261387,998.3437788,741.0307643,645.1605254,560.1133164,510.0341817
11,0,2497.666434,1762.393533,1392.511664,1182.628156,943.3463885,701.2531195,618.2955874,529.9659723,489.9266648
12,0,2644.969322,1703.777638,1333.259991,1154.363313,907.8667846,678.6164728,592.5362181,512.7126349,464.6032267
13,0,0,1651.422219,1321.102365,1105.193425,872.4867201,657.3049288,570.2522026,489.6776399,449.1741826
14,0,2171.881792,1591.464067,1264.386786,1063.793528,841.4721363,634.5054745,560.0423721,487.4489428,438.7495866
15,0,1287.507701,1427.096068,1235.211776,1054.21744,836.9584203,632.2414473,541.1468669,470.9964404,423.7658495
16,0,1876.997965,1505.315681,1158.498881,989.2015356,806.9416319,599.2260535,534.6422163,457.0448727,412.1278573
17,0,0,1301.990964,1121.756291,992.8574118,802.1972223,590.1332249,519.1715946,443.7598831,409.7206837
18,0,0,1334.982428,1150.292501,962.9528041,759.1910469,582.7545007,502.6652348,433.0242398,404.4982751
19,0,0,1241.178679,1110.949732,931.185716,742.2841447,571.0269686,499.9018468,427.636476,387.7426419
20,0,0,1225.009171,1080.695325,915.9534559,756.9166633,560.7877636,486.9878706,405.8406835,383.714512
21,0,0,1234.316063,1064.279966,909.9202893,725.3572397,552.7260781,489.2960008,414.6825079,373.4734661
22,0,0,1286.703402,1063.888718,898.3133757,720.4296488,546.1355845,481.2619016,402.5332629,374.2807723
23,0,0,1284.230912,1027.900493,871.1452378,707.0929066,535.3496565,461.228535,389.9233904,368.0630112
24,0,0,1123.670052,964.297023,865.2494607,689.1991751,526.0881524,463.6151129,397.5337637,362.3440442
25,0,0,1309.873488,910.8638945,857.5273272,691.5295345,524.0025058,448.003659,389.6602921,361.2853018
26,0,0,1081.273543,993.7339699,833.3660234,683.2482751,531.1290931,450.4672984,384.2390152,351.817541
27,0,0,1324.5282,1082.711123,830.8430575,703.4094095,512.6912604,445.0445977,384.6463887,349.4989724
28,0,0,1131.571196,963.655943,796.8571821,695.8581278,503.9231729,446.7989746,371.9574242,340.7071701
29,0,0,1196.562146,952.2857957,852.4175353,674.8137592,494.2433744,436.3306057,376.185709,344.325473
30,0,0,984.9681972,930.1951214,826.5713038,668.444733,509.8283775,439.8634985,371.4954245,342.9594183
31,0,0,1101.392849,937.5029829,771.5767392,665.4703259,487.7898233,425.5239312,374.5081207,338.8401621
32,0,0,1316.768522,933.4608645,796.0331032,631.2134892,503.24031,422.9810417,356.3674591,347.8680982
33,0,0,955.2844613,833.1143736,762.3115557,626.2008639,479.8720456,426.8644007,371.9173748,319.9331943
